tag,n,d,metric,filter,sel_target,sel_actual,cand,baseline,graph,mode,M,gamma,M_beta,ef,k,recall,qps,p50_us,p95_us,p99_us,max_us,mean_us,ndis,nodes_visited,first_hop,second_hop,sel_checks,accepted,rejected,hops,results_returned,build_ms,graph_bytes,avg_deg0,max_deg0
n1m_d128_l2,1000000,128,l2,random,0.0050,0.0050,5000,C_acorn_g16,acorn,ACORN,16,16,16,250,10,0.0060,79607.8,12.00,20.75,24.83,24.83,12.56,11,2,1289,580,1870,35,1835,0,2,1186950.8,236129800,24.6,40
n1m_d128_l2,1000000,128,l2,random,0.0050,0.0050,5000,A_std_standard,std,STANDARD,16,1,32,500,10,0.8240,1827.0,540.25,729.83,733.58,733.58,547.36,2166,2166,2166,0,2166,0,0,514,8,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,random,0.0050,0.0050,5000,B_std_acorn1,std,ACORN,16,1,32,500,10,0.0000,32094.2,31.04,32.00,32.83,32.83,31.16,32,11,341,8315,8658,296,8361,0,10,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,random,0.0050,0.0050,5000,D_large24_standard,large,STANDARD,24,1,48,500,10,0.8640,1886.5,541.25,567.88,642.46,642.46,530.07,2141,2141,2141,0,2141,0,0,510,8,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,random,0.0050,0.0050,5000,E_large24_acorn1,large,ACORN,24,1,48,500,10,0.0000,25779.8,35.50,128.58,167.92,167.92,38.79,71,6,294,8203,8498,276,8222,0,5,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,random,0.0050,0.0050,5000,D_large48_standard,large,STANDARD,48,1,96,500,10,0.8700,1746.3,571.54,614.42,719.46,719.46,572.63,2210,2210,2210,0,2210,0,0,508,8,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,random,0.0050,0.0050,5000,E_large48_acorn1,large,ACORN,48,1,96,500,10,0.0840,204.8,6678.21,8668.75,9228.17,9228.17,4883.79,498,410,14003,615268,629272,17123,612149,0,9,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,random,0.0050,0.0050,5000,C_acorn_g4,acorn,ACORN,16,4,16,500,10,0.0000,95915.3,8.79,17.50,51.21,51.21,10.43,5,1,372,417,790,19,770,0,1,222708.5,185032456,24.6,40
n1m_d128_l2,1000000,128,l2,random,0.0050,0.0050,5000,C_acorn_g8,acorn,ACORN,16,8,16,500,10,0.0140,87571.8,9.54,17.25,17.96,17.96,11.42,7,3,698,788,1487,46,1441,0,3,316872.6,202064904,24.6,40
n1m_d128_l2,1000000,128,l2,random,0.0050,0.0050,5000,C_acorn_g16,acorn,ACORN,16,16,16,500,10,0.0060,79286.7,12.08,21.29,24.92,24.92,12.61,11,2,1289,580,1870,35,1835,0,2,1186950.8,236129800,24.6,40
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,F_exact,exact,EXACT,16,0,0,0,10,1.0000,870.2,1132.25,1249.62,1250.83,1250.83,1149.22,1000,0,0,0,1000000,0,0,0,10,0.0,0,0.0,0
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,A_std_standard,std,STANDARD,16,1,32,50,10,0.1000,10210.0,95.92,150.58,239.67,239.67,97.94,1103,1103,1103,0,1103,0,0,65,1,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,B_std_acorn1,std,ACORN,16,1,32,50,10,0.0000,104229.6,9.08,11.46,21.54,21.54,9.59,1,1,68,1316,1385,0,1385,0,0,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,D_large24_standard,large,STANDARD,24,1,48,50,10,0.1260,9736.3,104.21,117.46,165.75,165.75,102.71,1279,1279,1279,0,1279,0,0,61,1,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,E_large24_acorn1,large,ACORN,24,1,48,50,10,0.0040,80487.8,12.25,14.33,14.62,14.62,12.42,19,1,105,2196,2302,53,2249,0,1,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,D_large48_standard,large,STANDARD,48,1,96,50,10,0.1320,8435.0,117.50,145.75,163.92,163.92,118.55,1465,1465,1465,0,1465,0,0,58,1,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,E_large48_acorn1,large,ACORN,48,1,96,50,10,0.0120,28182.2,34.50,43.08,46.75,46.75,35.48,33,5,289,9962,10252,230,10022,0,5,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,C_acorn_g4,acorn,ACORN,16,4,16,50,10,0.0000,136224.9,6.96,12.33,13.54,13.54,7.34,1,1,228,99,328,0,328,0,0,222708.5,185032456,24.6,40
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,C_acorn_g8,acorn,ACORN,16,8,16,50,10,0.0000,117947.6,7.83,10.38,27.42,27.42,8.48,1,1,433,414,848,0,848,0,0,316872.6,202064904,24.6,40
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,C_acorn_g16,acorn,ACORN,16,16,16,50,10,0.0040,106204.2,9.38,10.21,10.42,10.42,9.42,2,1,1020,239,1260,14,1246,0,1,1186950.8,236129800,24.6,40
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,A_std_standard,std,STANDARD,16,1,32,100,10,0.1460,6561.1,151.67,215.25,288.17,288.17,152.41,1525,1525,1525,0,1525,0,0,114,1,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,B_std_acorn1,std,ACORN,16,1,32,100,10,0.0000,109809.0,8.96,10.17,10.79,10.79,9.11,1,1,68,1316,1385,0,1385,0,0,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,D_large24_standard,large,STANDARD,24,1,48,100,10,0.1580,5638.1,166.21,295.46,325.62,325.62,177.36,1699,1699,1699,0,1699,0,0,110,1,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,E_large24_acorn1,large,ACORN,24,1,48,100,10,0.0040,81521.3,12.17,13.42,14.75,14.75,12.27,19,1,105,2196,2302,53,2249,0,1,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,D_large48_standard,large,STANDARD,48,1,96,100,10,0.1600,5663.7,179.29,212.21,245.04,245.04,176.56,1848,1848,1848,0,1848,0,0,108,1,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,E_large48_acorn1,large,ACORN,48,1,96,100,10,0.0120,29214.8,34.21,34.71,35.33,35.33,34.23,33,5,289,9962,10252,230,10022,0,5,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,C_acorn_g4,acorn,ACORN,16,4,16,100,10,0.0000,144074.8,6.96,7.21,8.08,8.08,6.94,1,1,228,99,328,0,328,0,0,222708.5,185032456,24.6,40
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,C_acorn_g8,acorn,ACORN,16,8,16,100,10,0.0000,130095.9,7.67,7.75,7.83,7.83,7.69,1,1,433,414,848,0,848,0,0,316872.6,202064904,24.6,40
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,C_acorn_g16,acorn,ACORN,16,16,16,100,10,0.0040,106430.5,9.42,9.62,11.62,11.62,9.40,2,1,1020,239,1260,14,1246,0,1,1186950.8,236129800,24.6,40
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,A_std_standard,std,STANDARD,16,1,32,250,10,0.1880,3334.7,292.83,377.25,434.04,434.04,299.88,1966,1966,1966,0,1966,0,0,264,2,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,B_std_acorn1,std,ACORN,16,1,32,250,10,0.0000,98312.6,9.71,11.83,21.38,21.38,10.17,1,1,68,1316,1385,0,1385,0,0,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,D_large24_standard,large,STANDARD,24,1,48,250,10,0.1920,3227.0,308.96,368.79,405.50,405.50,309.88,2061,2061,2061,0,2061,0,0,260,1,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,E_large24_acorn1,large,ACORN,24,1,48,250,10,0.0040,77027.7,12.38,18.08,20.96,20.96,12.98,19,1,105,2196,2302,53,2249,0,1,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,D_large48_standard,large,STANDARD,48,1,96,250,10,0.1940,3078.4,324.17,385.79,404.92,404.92,324.85,2138,2138,2138,0,2138,0,0,258,2,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,E_large48_acorn1,large,ACORN,48,1,96,250,10,0.0120,28812.9,34.29,36.83,42.04,42.04,34.71,33,5,289,9962,10252,230,10022,0,5,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,C_acorn_g4,acorn,ACORN,16,4,16,250,10,0.0000,139179.2,7.04,7.12,14.83,14.83,7.18,1,1,228,99,328,0,328,0,0,222708.5,185032456,24.6,40
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,C_acorn_g8,acorn,ACORN,16,8,16,250,10,0.0000,123940.3,7.71,8.42,21.54,21.54,8.07,1,1,433,414,848,0,848,0,0,316872.6,202064904,24.6,40
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,C_acorn_g16,acorn,ACORN,16,16,16,250,10,0.0040,108567.7,9.33,9.50,9.67,9.67,9.21,2,1,1020,239,1260,14,1246,0,1,1186950.8,236129800,24.6,40
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,A_std_standard,std,STANDARD,16,1,32,500,10,0.2000,1753.6,567.12,674.71,806.75,806.75,570.27,2166,2166,2166,0,2166,0,0,514,2,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,B_std_acorn1,std,ACORN,16,1,32,500,10,0.0000,92371.2,10.46,12.83,20.75,20.75,10.83,1,1,68,1316,1385,0,1385,0,0,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,D_large24_standard,large,STANDARD,24,1,48,500,10,0.1980,1752.6,558.04,759.12,808.88,808.88,570.58,2141,2141,2141,0,2141,0,0,510,1,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,E_large24_acorn1,large,ACORN,24,1,48,500,10,0.0040,76731.4,12.50,17.58,20.83,20.83,13.03,19,1,105,2196,2302,53,2249,0,1,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,D_large48_standard,large,STANDARD,48,1,96,500,10,0.2000,1760.7,568.54,628.50,670.17,670.17,567.97,2210,2210,2210,0,2210,0,0,508,2,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,E_large48_acorn1,large,ACORN,48,1,96,500,10,0.0120,28703.4,34.33,41.17,42.96,42.96,34.84,33,5,289,9962,10252,230,10022,0,5,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,C_acorn_g4,acorn,ACORN,16,4,16,500,10,0.0000,140120.4,7.00,8.33,8.79,8.79,7.14,1,1,228,99,328,0,328,0,0,222708.5,185032456,24.6,40
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,C_acorn_g8,acorn,ACORN,16,8,16,500,10,0.0000,124870.4,7.71,8.08,15.58,15.58,8.01,1,1,433,414,848,0,848,0,0,316872.6,202064904,24.6,40
n1m_d128_l2,1000000,128,l2,random,0.0010,0.0010,1000,C_acorn_g16,acorn,ACORN,16,16,16,500,10,0.0040,104185.6,9.38,11.00,15.88,15.88,9.60,2,1,1020,239,1260,14,1246,0,1,1186950.8,236129800,24.6,40
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,F_exact,exact,EXACT,16,0,0,0,10,1.0000,20.0,50215.79,50818.29,51302.17,51302.17,49899.88,500000,0,0,0,1000000,0,0,0,10,0.0,0,0.0,0
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,A_std_standard,std,STANDARD,16,1,32,50,10,0.5580,10644.2,92.00,155.25,194.54,194.54,93.95,1103,1103,1103,0,1103,0,0,65,7,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,B_std_acorn1,std,ACORN,16,1,32,50,10,0.3740,5539.4,162.12,342.62,363.79,363.79,180.53,1289,1152,481,3796,4279,2381,1897,0,10,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,D_large24_standard,large,STANDARD,24,1,48,50,10,0.6100,9270.6,108.29,136.21,171.08,171.08,107.87,1279,1279,1279,0,1279,0,0,61,6,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,E_large24_acorn1,large,ACORN,24,1,48,50,10,0.4440,4299.6,203.75,429.54,582.71,582.71,232.58,1681,1513,621,5837,6460,3545,2914,0,10,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,D_large48_standard,large,STANDARD,48,1,96,50,10,0.6240,8284.8,120.54,132.12,166.21,166.21,120.70,1465,1465,1465,0,1465,0,0,58,7,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,E_large48_acorn1,large,ACORN,48,1,96,50,10,0.5660,2825.4,324.83,576.12,737.00,737.00,353.93,2343,2056,1234,14563,15799,7805,7993,0,10,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,C_acorn_g4,acorn,ACORN,16,4,16,50,10,0.2540,7916.1,126.33,171.25,231.12,231.12,126.32,963,853,1257,1178,2437,1964,472,0,10,222708.5,185032456,24.6,40
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,C_acorn_g8,acorn,ACORN,16,8,16,50,10,0.3180,8016.0,122.00,171.38,255.04,255.04,124.75,1002,893,1253,1066,2321,1968,353,0,10,316872.6,202064904,24.6,40
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,C_acorn_g16,acorn,ACORN,16,16,16,50,10,0.2260,7792.7,123.62,221.79,238.25,238.25,128.33,1085,978,1357,1233,2592,2106,485,0,10,1186950.8,236129800,24.6,40
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,A_std_standard,std,STANDARD,16,1,32,100,10,0.6100,6662.3,150.38,223.12,272.96,272.96,150.10,1525,1525,1525,0,1525,0,0,114,7,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,B_std_acorn1,std,ACORN,16,1,32,100,10,0.4900,3370.6,246.00,571.29,890.38,890.38,296.68,1837,1700,1192,7720,8913,5142,3770,0,10,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,D_large24_standard,large,STANDARD,24,1,48,100,10,0.6540,6068.7,165.79,191.21,238.33,238.33,164.78,1699,1699,1699,0,1699,0,0,110,7,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,E_large24_acorn1,large,ACORN,24,1,48,100,10,0.5680,2725.4,290.00,755.71,920.00,920.00,366.92,2122,1954,1749,13114,14864,7711,7153,0,10,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,D_large48_standard,large,STANDARD,48,1,96,100,10,0.6540,5617.0,182.25,196.67,233.42,233.42,178.03,1848,1848,1848,0,1848,0,0,108,7,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,E_large48_acorn1,large,ACORN,48,1,96,100,10,0.6960,1733.4,508.88,1098.21,1307.88,1307.88,576.89,2902,2615,3263,29301,32566,16262,16304,0,10,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,C_acorn_g4,acorn,ACORN,16,4,16,100,10,0.2920,4674.7,208.50,304.29,474.04,474.04,213.92,1371,1261,2360,2370,4732,3824,907,0,10,222708.5,185032456,24.6,40
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,C_acorn_g8,acorn,ACORN,16,8,16,100,10,0.3420,4698.3,208.88,345.04,388.62,388.62,212.84,1397,1288,2346,2149,4497,3826,671,0,10,316872.6,202064904,24.6,40
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,C_acorn_g16,acorn,ACORN,16,16,16,100,10,0.4420,3464.2,247.88,526.46,635.21,635.21,288.67,1750,1642,2928,3559,6488,4673,1815,0,10,1186950.8,236129800,24.6,40
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,A_std_standard,std,STANDARD,16,1,32,250,10,0.6280,2953.1,343.08,443.00,512.17,512.17,338.63,1966,1966,1966,0,1966,0,0,264,7,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,B_std_acorn1,std,ACORN,16,1,32,250,10,0.5680,1489.5,575.50,1247.67,1646.54,1646.54,671.38,2300,2164,4673,20078,24753,14945,9807,0,10,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,D_large24_standard,large,STANDARD,24,1,48,250,10,0.6660,1872.6,554.83,602.96,708.46,708.46,534.01,2061,2061,2061,0,2061,0,0,260,7,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,E_large24_acorn1,large,ACORN,24,1,48,250,10,0.6340,1324.5,661.83,1447.33,1572.67,1572.67,754.98,2691,2523,6384,32001,38387,21894,16492,0,10,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,D_large48_standard,large,STANDARD,48,1,96,250,10,0.6660,3190.1,318.96,342.79,407.75,407.75,313.47,2138,2138,2138,0,2138,0,0,258,9,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,E_large48_acorn1,large,ACORN,48,1,96,250,10,0.7640,1068.3,768.92,1856.21,2192.75,2192.75,936.07,3464,3177,9444,60641,70086,36595,33491,0,10,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,C_acorn_g4,acorn,ACORN,16,4,16,250,10,0.3620,2352.1,406.29,656.96,817.75,817.75,425.15,1979,1869,5768,5579,11348,9429,1919,0,10,222708.5,185032456,24.6,40
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,C_acorn_g8,acorn,ACORN,16,8,16,250,10,0.4620,2188.0,407.58,853.75,1140.46,1140.46,457.03,2022,1912,6038,6456,12496,9870,2625,0,10,316872.6,202064904,24.6,40
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,C_acorn_g16,acorn,ACORN,16,16,16,250,10,0.5200,1533.7,562.83,1128.83,1579.46,1579.46,652.01,2516,2409,6788,8284,15073,10945,4128,0,10,1186950.8,236129800,24.6,40
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,A_std_standard,std,STANDARD,16,1,32,500,10,0.6340,1753.0,543.62,796.46,995.96,995.96,570.45,2166,2166,2166,0,2166,0,0,514,8,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,B_std_acorn1,std,ACORN,16,1,32,500,10,0.6460,889.7,891.08,2075.71,2211.75,2211.75,1123.98,2831,2695,11799,39233,51033,31579,19454,0,10,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,D_large24_standard,large,STANDARD,24,1,48,500,10,0.6680,1754.1,575.00,671.21,680.83,680.83,570.10,2141,2141,2141,0,2141,0,0,510,8,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,E_large24_acorn1,large,ACORN,24,1,48,500,10,0.6960,773.4,1024.25,2573.58,3607.92,3607.92,1292.95,3340,3172,15337,56050,71388,44385,27003,0,10,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,D_large48_standard,large,STANDARD,48,1,96,500,10,0.6680,1720.6,585.42,676.75,737.96,737.96,581.19,2210,2210,2210,0,2210,0,0,508,9,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,E_large48_acorn1,large,ACORN,48,1,96,500,10,0.8460,640.1,1427.50,3389.62,3815.12,3815.12,1562.15,4208,3921,19501,101669,121171,67656,53515,0,10,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,C_acorn_g4,acorn,ACORN,16,4,16,500,10,0.3720,1344.3,715.21,1068.29,1167.25,1167.25,743.88,2332,2222,11661,10159,21821,18051,3770,0,10,222708.5,185032456,24.6,40
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,C_acorn_g8,acorn,ACORN,16,8,16,500,10,0.4700,1192.0,738.29,1397.21,1596.21,1596.21,838.93,2298,2189,12080,12460,24541,19071,5469,0,10,316872.6,202064904,24.6,40
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,C_acorn_g16,acorn,ACORN,16,16,16,500,10,0.5660,892.2,995.75,1751.33,2501.67,2501.67,1120.85,2988,2881,13080,14182,27263,20548,6715,0,10,1186950.8,236129800,24.6,40
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,F_exact,exact,EXACT,16,0,0,0,100,1.0000,19.9,50361.46,51131.46,51555.71,51555.71,50305.28,500000,0,0,0,1000000,0,0,0,100,0.0,0,0.0,0
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,A_std_standard,std,STANDARD,16,1,32,50,100,0.4708,8907.4,112.08,184.96,241.21,241.21,112.27,1103,1103,1103,0,1103,0,0,65,65,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,B_std_acorn1,std,ACORN,16,1,32,50,100,0.3496,5088.2,173.75,347.92,396.46,396.46,196.54,1289,1152,482,3797,4280,2382,1897,0,100,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,D_large24_standard,large,STANDARD,24,1,48,50,100,0.5280,7718.5,131.88,156.29,215.83,215.83,129.56,1279,1279,1279,0,1279,0,0,61,59,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,E_large24_acorn1,large,ACORN,24,1,48,50,100,0.4412,3973.9,214.38,457.71,575.96,575.96,251.64,1681,1513,621,5837,6460,3545,2914,0,100,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,D_large48_standard,large,STANDARD,48,1,96,50,100,0.5518,7228.9,141.58,167.08,193.46,193.46,138.33,1465,1465,1465,0,1465,0,0,58,60,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,E_large48_acorn1,large,ACORN,48,1,96,50,100,0.5766,2736.2,332.79,579.42,788.71,788.71,365.48,2343,2056,1234,14563,15799,7805,7993,0,100,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,C_acorn_g4,acorn,ACORN,16,4,16,50,100,0.2500,6978.0,141.75,206.96,261.88,261.88,143.31,963,853,1257,1178,2437,1964,472,0,100,222708.5,185032456,24.6,40
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,C_acorn_g8,acorn,ACORN,16,8,16,50,100,0.3042,6994.8,138.79,193.38,295.58,295.58,142.96,1002,893,1253,1066,2321,1968,353,0,100,316872.6,202064904,24.6,40
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,C_acorn_g16,acorn,ACORN,16,16,16,50,100,0.2086,6360.6,142.62,281.04,320.38,320.38,157.22,1085,978,1357,1233,2592,2106,485,0,100,1186950.8,236129800,24.6,40
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,A_std_standard,std,STANDARD,16,1,32,100,100,0.5378,5247.0,192.33,272.54,346.50,346.50,190.59,1525,1525,1525,0,1525,0,0,114,65,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,B_std_acorn1,std,ACORN,16,1,32,100,100,0.4804,2854.0,295.58,662.46,1067.38,1067.38,350.38,1837,1700,1192,7720,8913,5142,3770,0,100,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,D_large24_standard,large,STANDARD,24,1,48,100,100,0.5840,4505.4,226.12,260.92,328.38,328.38,221.96,1699,1699,1699,0,1699,0,0,110,60,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,E_large24_acorn1,large,ACORN,24,1,48,100,100,0.5704,2218.1,374.42,916.25,1058.33,1058.33,450.84,2122,1954,1749,13114,14864,7711,7153,0,100,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,D_large48_standard,large,STANDARD,48,1,96,100,100,0.5946,5311.4,191.79,209.75,237.42,237.42,188.27,1848,1848,1848,0,1848,0,0,108,62,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,E_large48_acorn1,large,ACORN,48,1,96,100,100,0.7080,1712.0,526.33,1117.54,1315.17,1315.17,584.10,2902,2615,3263,29301,32566,16262,16304,0,100,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,C_acorn_g4,acorn,ACORN,16,4,16,100,100,0.2934,4443.2,213.08,321.38,492.96,492.96,225.06,1371,1261,2360,2370,4732,3824,907,0,100,222708.5,185032456,24.6,40
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,C_acorn_g8,acorn,ACORN,16,8,16,100,100,0.3584,4456.0,214.12,368.04,411.08,411.08,224.41,1397,1288,2346,2149,4497,3826,671,0,100,316872.6,202064904,24.6,40
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,C_acorn_g16,acorn,ACORN,16,16,16,100,100,0.4438,3505.8,235.83,549.17,603.75,603.75,285.24,1750,1642,2928,3559,6488,4673,1815,0,100,1186950.8,236129800,24.6,40
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,A_std_standard,std,STANDARD,16,1,32,250,100,0.5668,3137.9,322.54,409.62,491.38,491.38,318.69,1966,1966,1966,0,1966,0,0,264,67,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,B_std_acorn1,std,ACORN,16,1,32,250,100,0.5686,1413.0,615.29,1359.29,1870.46,1870.46,707.71,2300,2164,4673,20078,24753,14945,9807,0,100,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,correlated,0.5000,0.5000,500000,D_large24_standard,large,STANDARD,24,1,48,250,100,0.6032,2290.4,447.25,473.04,576.71,576.71,436.61,2061,2061,2061,0,2061,0,0,260,62,132908.2,204166792,30.4,48
